Country,location,category,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05
GB,Medway,Retail & recreation,-1.546,-1.142,4.694,4.069,0.435,2.584,2.876,11.496,4.46,7.326,1.65,-8.786,4.455,-0.357,3.76,0.459,4.236,2.53,-0.107,-2.759,-7.328,-7.845,-2.627,-8.467,-15.057,-15.295,-24.403,-43.113,-52.498,-39.094,-67.635,-69.686,-71.6,-73.837,-81.053,-85.213,-71.102,-69.81,-71.665,-71.708,-71.788,-78.538,-79.908
GB,Medway,Transit stations,2.552,0.446,0.658,-0.022,-0.715,1.565,6.169,15.855,1.851,-0.476,-0.709,-5.795,7.233,5.55,-1.309,-1.427,-4.33,-1.394,-5.102,-8.41,-12.094,-10.75,-12.432,-21.56,-28.621,-33.965,-34.483,-34.691,-37.355,-44.043,-59.649,-62.712,-65.369,-65.998,-66.884,-71.255,-66.755,-66.224,-70.033,-68.14,-65.544,-63.479,-62.673
GB,Medway,Workplace,-0.672,0.287,1.388,1.648,0.528,1.392,0.196,1.55,1.503,1.467,1.728,0.932,2.065,1.362,2.503,1.016,0.438,0.846,-0.198,-1.466,-1.669,-1.306,-5.546,-11.119,-17.851,-21.421,-23.33,-19.148,-25.747,-40.549,-53.472,-58.454,-60.56,-61.423,-52.009,-50.822,-64.694,-65.347,-64.954,-64.917,-64.197,-52.709,-49.235
GB,Merseyside,Grocery & pharmacy,-2.888,-0.582,6.092,0.065,2.223,1.977,1.169,3.291,3.245,3.491,4.535,5.686,6.355,2.143,3.727,1.779,7.509,4.941,11.759,12.944,10.295,11.311,20.617,23.168,25.055,28.473,13.417,7.306,-10.315,-7.417,-21.337,-24.061,-25.007,-25.507,-34.816,-41.989,-28.865,-26.36,-29.014,-28.621,-24.965,-33.049,-38.619
GB,Merseyside,Parks,-10.008,0.339,1.208,-1.596,1.432,-6.17,1.887,21.883,16.019,-4.826,-5.589,9.539,23.454,-7.101,9.08,-15.679,-6.549,3.515,10.016,11.265,1.999,13.736,17.705,0.174,-21.081,1.432,3.859,-12.206,10.36,-18.714,-23.443,-10.7,-11.762,-20.212,-58.147,-53.308,-35.238,-22.926,-29.866,-33.697,-18.514,-46.939,-37.595
GB,Merseyside,Residential,0.202,0.714,0.567,0.505,0.408,0.649,-0.042,-0.658,0.118,0.425,0.268,-0.014,-0.558,-0.271,-0.823,0.902,0.795,0.022,1.232,1.222,1.783,1.205,2.847,5.477,8.525,9.227,10.382,9.824,8.024,15.858,21.8,23.954,25.17,26.174,18.641,14.922,24.721,25.304,25.983,26.762,26.815,18.509,14.655
GB,Merseyside,Retail & recreation,-2.62,10.006,2.001,-0.003,1.396,3.952,6.948,13.312,4.398,2.638,4.686,4.035,9.794,6.356,4.251,-2.792,2.094,14.64,1.31,1.63,-7.124,-6.275,-1.413,-8.116,-17.249,-16.65,-22.616,-47.747,-56.291,-43.769,-68.27,-70.908,-72.026,-72.502,-80.864,-83.016,-71.839,-71.238,-73.259,-73.881,-73.083,-79.871,-81.598
GB,Merseyside,Transit stations,-2.419,3.065,6.117,-0.172,-0.479,3.105,13.137,11.617,3.435,0.153,0.194,0.41,7.018,11.458,4.598,-1.886,0.388,4.458,-1.812,-2.873,-7.487,-13.321,-12.156,-21.824,-31.024,-34.295,-38.264,-47.948,-50.66,-51.759,-62.492,-66.642,-69,-69.399,-73.453,-74.441,-70.774,-69.77,-72.189,-72.999,-70.56,-72.614,-72.26
GB,Merseyside,Workplace,-1.478,-1.264,0.615,0.062,-0.25,-0.518,1.122,1.402,0.329,0.183,0.636,0.391,1.69,0.275,1.035,0.507,-0.042,0.671,-0.596,-1.431,-1.324,-2.459,-5.886,-11.079,-18.464,-22.805,-24.552,-24.132,-28.262,-43.318,-55.608,-61.849,-63.983,-63.825,-55.968,-53.636,-66.549,-67.215,-66.807,-67.482,-66.326,-56.11,-52.41
GB,Merthyr Tydfil County Borough,Grocery & pharmacy,0.538,-0.015,5.844,-2.134,1.23,0.966,7.444,5.511,5.028,3.333,4.223,5.381,5.25,-0.015,1.643,2.087,3.752,5.919,12.021,9.175,3.715,2.195,15.115,11.703,18.634,23.643,7.748,2.019,-19.357,-15.145,-33.078,-33.498,-38.199,-35.349,-47.145,-50.304,-37.84,-36.844,-34.769,-34.879,-31.87,-43.416,-46.436
GB,Merthyr Tydfil County Borough,Parks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,Merthyr Tydfil County Borough,Residential,NA,1.746,0.514,0.796,0.585,1.456,NA,NA,-0.03,-0.48,1.075,0.543,-0.171,NA,NA,0.805,1.013,1.2,1.709,1.006,NA,NA,2.041,5.218,7.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,Merthyr Tydfil County Borough,Retail & recreation,-2.016,-3.159,-5.056,0.591,1.224,-8.158,6.143,1.58,6.499,5.28,5.108,3.461,0.199,-1.337,-3.977,-0.054,0.612,-1.99,-2.931,-5.879,-7.108,-10.188,1.325,-12.391,-14.897,-14.755,-24.365,-40.663,-54.317,-38.34,-76.074,-79.107,-78.349,-80.075,-85.76,-88.639,-76.626,-76.408,-77.816,-76.432,-77.036,-81.272,-81.775
GB,Merthyr Tydfil County Borough,Transit stations,NA,-4.433,8.8,1.427,5.691,-1.411,-4.709,NA,13.211,11.741,4.325,11.405,12.476,-1.584,NA,2.919,4.389,2.876,1.407,2.755,-4.709,NA,1.448,-14.725,-18.859,-25.732,-19.463,-20.331,NA,-35.31,-48.543,-60.881,-54.299,-55.568,-64.074,-54.067,-55.895,-54.425,-55.085,-55.727,-50.014,-54.7,-45.96
GB,Merthyr Tydfil County Borough,Workplace,-3.023,-1.74,3.425,0.007,0.854,-2.235,3.267,0.007,0.443,1.716,-0.844,-0.416,0.007,-2.166,1.522,-2.176,-1.275,-0.418,-1.687,-3.58,-4.34,0.007,-4.796,-7.684,-15.735,-19.058,-22.859,-24.989,-25.746,-36.232,-48.275,-54.878,-57.611,-56.934,-53.245,-51.5,-59.809,-60.239,-60.408,-60.576,-59.625,-52.159,-48.47
GB,Mid And East Antrim,Grocery & pharmacy,-3.426,-2.24,1.926,-1.005,-1.564,1.613,-0.667,0.897,2.305,-0.81,2.936,0.631,4.952,-0.667,3.49,1.272,6.978,9.159,22.583,18.131,10.87,10.405,24.821,15.819,17.042,17.993,13.914,12.268,-4.29,0.445,-16.175,-19.882,-21.122,-22.284,-27.061,-37.137,-26.616,-24.806,-26.52,-27.708,-25.096,-26.886,-37.714
GB,Mid And East Antrim,Parks,NA,NA,NA,NA,NA,-16.658,-15.782,-14.992,NA,NA,NA,NA,14.586,3.514,26.667,NA,NA,NA,-23.801,16.669,-7.011,23.335,NA,NA,NA,NA,NA,5.268,39.999,NA,NA,-19.479,NA,-39.571,-38.585,-51.653,-38.877,NA,-41.451,-42.845,-41.654,-49.109,-54.986
GB,Mid And East Antrim,Residential,NA,1.478,0.786,0.661,1,0.384,0.554,NA,0.191,-0.343,-0.374,-0.009,-0.718,0.493,NA,0.814,0.948,1.023,1.529,1.345,3.597,NA,4.854,14.43,8.368,10.183,10.26,NA,NA,15.376,22.08,25.686,26.716,26.969,NA,NA,25.751,26.914,27.908,29.004,27.855,NA,NA
GB,Mid And East Antrim,Retail & recreation,-3.09,-6.538,-4.24,-1.754,-2.306,0.3,-1.145,1.044,3.067,-1.002,1.971,1.971,0.734,-0.246,5.177,-2.391,0.011,-0.578,-3.197,-1.002,-7.562,-4.382,3.94,-7.68,-17.83,-17.099,-22.851,-42.216,-48.302,-40.157,-69.411,-74.291,-76.625,-76.967,-80.977,-81.113,-72.466,-72.65,-75.075,-74.843,-74.796,-79.437,-80.854
GB,Mid And East Antrim,Transit stations,18.48,-0.044,6.264,-4.355,-0.044,3.497,-10.391,-7.453,2.685,-0.945,-0.044,2.589,-0.044,-3.492,5.514,-0.044,-0.044,-5.217,-6.186,-8.01,-26.487,-5.6,-20.958,-47.803,-31.948,-36.895,-33.68,-46.032,-20.419,-46.419,-58.617,-67.302,-65.849,-67.317,-69.026,-55.613,-70.061,-70.331,-73.338,-74.623,-69.973,-64.427,-57.466
GB,Mid And East Antrim,Workplace,1.949,0,1.297,-0.963,-0.645,0.348,-2.273,1.949,1.676,1.46,-0.642,1.13,1.74,-0,1.3,0.671,0.325,-0.642,-0.161,-1.739,-0.909,-3.247,-13.068,-41.826,-16.055,-19.359,-22.614,-21.823,-29.877,-36.19,-51.39,-61.01,-63.403,-64.712,-58.196,-55.858,-66.013,-67.278,-67.593,-67.436,-66.799,-55.468,-53.909
GB,Mid Ulster,Grocery & pharmacy,-0.605,-2.382,7.5,1.222,-0.662,2.964,-0.368,-0.605,3.161,4.125,5.996,3.247,3.356,2.202,5.725,5.571,4.367,8.622,24.632,13.338,7.737,4.776,19.551,-5.516,2.177,6.467,0.615,6.551,-9.468,-6.239,-16.121,-22.174,-28.485,-27.963,-30.415,-42.704,-32.993,-32.511,-32.916,-31.934,-29.334,-30.612,-42.071
GB,Mid Ulster,Parks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,Mid Ulster,Residential,NA,7.254,0.697,0.638,0.528,0.363,NA,NA,0.119,-0.437,-0.098,-0.462,-0.546,NA,NA,0.918,0.209,1.49,1.752,1.792,NA,NA,7.465,20.889,10.135,11.233,11.997,NA,NA,14.568,21.233,25.65,27.832,28.347,NA,NA,27.254,28.762,29.683,30.837,30.46,NA,NA
GB,Mid Ulster,Retail & recreation,5.846,-15.013,-2.691,-4.001,-1.165,-0.341,-4.519,3.904,0.309,4.357,2.533,2.39,-0.341,-3.547,6.818,-1.425,0.02,-0.985,2.864,-2.147,-13.112,-9.044,2.044,-28.172,-21.091,-18.705,-27.424,-40.995,-45.946,-34.382,-59.074,-66.328,-65.577,-70.35,-74.715,-81.23,-68.784,-69.645,-70.601,-69.192,-70.215,-74.715,-77.993
GB,Mid Ulster,Transit stations,NA,-8.665,-1.799,-0.046,6.971,-0.046,-8.519,NA,3.402,8.725,3.344,12.233,-0.046,-3.435,NA,-5.217,-0.046,-1.74,-1.799,-8.868,-18.686,-16.322,-25.904,-42.144,-27.16,-24.603,-29.452,-37.327,-23.297,-37.97,-45.652,-52.579,-45.652,-57.389,-57.663,-51.2,-58.657,-52.668,-54.274,-56.177,-57.389,-55.968,-55.85
GB,Mid Ulster,Workplace,0.873,-14.75,1.421,0.513,0.689,1.685,0.485,-0.036,2.417,2.878,2.341,2.138,2.641,-0.036,1.783,2.794,2.878,2.341,-0.036,0.538,-1.598,-5.489,-20.221,-57.949,-16.304,-18.511,-19.344,-22.428,-23.668,-29.087,-42.651,-53.409,-59.264,-59.872,-53.673,-41.847,-65.685,-65.963,-66.387,-65.785,-64.843,-55.755,-43.665
GB,Middlesbrough,Grocery & pharmacy,0.672,-1.162,8.268,-3.149,1.259,3.175,4.118,-2.503,4.353,0.521,2.978,2.726,7.211,1.624,3.528,0.277,4.637,1.507,-1.186,1.83,2.304,2.576,10.107,14.078,16.455,18.86,10.573,4.571,-17.103,-11.232,-29.498,-29.125,-31.987,-31.124,-38.732,-42.496,-36.408,-37.003,-35.252,-35.899,-33.814,-35.332,-35.513
GB,Middlesbrough,Parks,NA,NA,NA,NA,NA,-27.876,3.872,-12.216,NA,NA,NA,NA,NA,7.718,6.148,NA,NA,NA,NA,-13.924,-1.896,-2.014,NA,NA,NA,NA,NA,-3.819,4.107,NA,-44.41,-39.966,-42.466,-44.152,-63.424,-63.228,-45.68,-41.633,-39.966,-44.966,-46.477,-49.965,-42.823
GB,Middlesbrough,Residential,NA,2.083,0.358,0.025,0.53,0.516,-0.013,NA,0.297,0.317,0.233,0.149,-0.168,-0.569,NA,0.731,0.293,0.389,0.993,1.442,0.943,NA,2.347,3.87,6.068,6.676,7.761,NA,NA,13.229,18.61,20.723,22.026,23.522,NA,NA,22.041,22.032,22.824,23.286,24.246,NA,NA
GB,Middlesbrough,Retail & recreation,-4.568,-6.723,-0.899,32.835,2.052,5.956,5.693,4.12,23.695,1.864,3.753,2.56,3.829,-1.669,0.842,-1.433,0.943,-0.621,1.291,2.821,-6.047,-3.912,-3.416,-9.582,-16.578,-16.219,-22.259,-41.265,-53.412,-43.49,-71.676,-72.81,-74.331,-75.33,-81.556,-83.571,-74.569,-74.439,-73.968,-74.078,-73.986,-79.069,-79.309
GB,Middlesbrough,Transit stations,2.285,-9.624,-0.521,5.094,1.193,0.596,-1.333,7.905,4.584,-4.992,-2.211,0.616,3.949,4.148,9.028,-3.373,-4.433,-1.648,-0.541,-3.316,-9.554,-3.334,-5.078,-23.432,-26.374,-28.294,-29.58,-39.014,-33.679,-46.565,-63.108,-68.52,-69.344,-73.724,-76.01,-73.015,-72.708,-73.724,-75.262,-74.548,-73.166,-72.584,-65.148
GB,Middlesbrough,Workplace,1.747,-1.165,2.41,0.633,1.413,1.065,4.061,0.611,1.451,2.41,2.405,2.195,2.497,3.168,4.589,2.457,0.832,0.83,0.434,-0.162,0.042,-1.662,-2.976,-7.849,-13.938,-17.966,-18.776,-18.712,-22.122,-35.58,-50.464,-56.074,-58.877,-59.277,-55.329,-51.107,-60.536,-62.301,-61.981,-62.204,-61.118,-52.203,-48.265
GB,Midlothian,Grocery & pharmacy,-0.403,-4.551,2.829,-0.665,0.702,1.779,0.62,1.139,5.773,2.829,8.705,3.799,4.874,3.145,1.58,2.561,3.527,7.065,10.217,13,12.273,10.392,20.226,22.601,26.039,24.159,9.711,3.339,-13.843,-6.616,-20.666,-21.514,-27.182,-32.079,-35.894,-42.925,-30.704,-26.713,-26.199,-28.953,-29.951,-35.117,-41.163
GB,Midlothian,Parks,NA,NA,NA,NA,NA,NA,-11.491,-49.962,NA,NA,NA,NA,NA,-21.109,1.837,NA,NA,NA,NA,NA,-1.873,12.553,NA,NA,NA,NA,NA,36.556,NA,NA,NA,NA,NA,NA,-34.574,-19.598,NA,NA,NA,NA,NA,-26.879,-14.239
GB,Midlothian,Residential,NA,1.747,0.241,-0.143,0.779,-0.124,NA,NA,-0.124,-0.422,-0.362,-0.341,-0.739,NA,NA,0.056,1.21,0.722,1.87,1.507,NA,NA,3.738,7.628,9.986,11.195,11.873,NA,NA,16.968,25.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,Midlothian,Retail & recreation,-2.755,-8.418,1.017,1.191,5.176,1.43,4.07,-1.052,8.286,5.939,5.246,9.177,0.808,-0.88,-4.768,-0.558,0.032,0.804,-1.111,-6.491,-7.653,-14.368,-6.256,-11.979,-12.52,-6.827,-20.004,-42.166,-56.174,-45.756,-79.319,-80.876,-79.989,-82.287,-88.141,-89.929,-80.342,-78.137,-81.07,-78.083,-80.579,-85.406,-88.38
GB,Midlothian,Transit stations,1.478,-3.502,-1.606,1.634,0.82,2.508,5.217,-1.464,1.763,0.814,2.447,2.447,5.842,-1.034,2.949,-0.87,-6.446,-7.311,-8.125,-6.661,-9.37,-7.348,-12.277,-24.999,-20.323,-26.828,-21.665,-31.251,-5.877,-35.089,-53.232,-52.852,-61.797,-63.342,-61.467,-50.005,-58.779,-58.878,-59.357,-62.61,-58.341,-58.341,-48.534
GB,Midlothian,Workplace,1.613,-1.421,0.167,1.064,-0.937,0.187,-0.054,0.78,0.401,0.387,0.393,0.608,0.912,-0.696,2.446,-1.193,-1.821,-0.278,-4.029,-4.162,-2.619,-0.888,-8.712,-15.952,-22.655,-28.759,-29.53,-23.778,-28.395,-46.079,-60.776,-66.961,-69.829,-70.12,-55.837,-52.567,-69.548,-70.05,-70.318,-71.375,-69.879,-57.12,-52.567
GB,Milton Keynes,Grocery & pharmacy,-5.978,-2.185,0.353,-0.789,-3.841,-1.657,-1.402,-0.07,2.373,-1.403,0.355,0.964,2.371,-2.507,-2.229,1.664,4.175,3.061,9.449,8.368,1.404,-1.888,18.176,22.354,24.701,29.282,9.98,-4.463,-18.817,-9.783,-26.295,-26.383,-26.946,-31.285,-43.317,-48.926,-35.108,-29.187,-34.29,-32.875,-32.538,-39.831,-42.45
GB,Milton Keynes,Parks,-11.016,4.364,9.63,13.607,9.39,-7.459,-13.888,11.05,22.839,6.747,-0.954,4.183,31.787,3.989,13.118,10.884,3.862,13.607,14.597,8.427,2.003,-23.428,38.054,-3.829,-16.486,-11.44,-10.262,-3.294,26.908,18.492,-9.597,-2.896,8.349,-14,-56.265,-53.078,-40.194,-9.597,-26.192,-9.357,-10.262,-19.185,-10.327
GB,Milton Keynes,Residential,-0.269,0.842,0.251,0.466,1.002,0.784,0.04,-0.82,0.146,0.432,0.647,0.854,0.149,-0.058,-0.288,1.011,1.135,1.556,2.017,2.718,2.538,2.571,3.855,7.919,11.657,13.041,14.042,10.761,8.518,18.543,25.203,27.086,28.513,28.589,18.918,NA,27.829,28.472,29.444,29.758,29.652,18.23,14.536
GB,Milton Keynes,Retail & recreation,-4.971,0.68,1.505,4.808,1.869,4.14,7.632,7.677,6.654,3.233,3.379,2.584,4.533,2.917,0.674,3.306,1.257,0.831,2.584,-3.015,-9.369,-13.546,2.059,-8.247,-13.399,-13.673,-26.933,-48.839,-58.979,-40.547,-68.916,-70.878,-72.389,-74.425,-83.237,-85.142,-73.044,-71.817,-74.358,-72.865,-75.16,-81.097,-83.459
GB,Milton Keynes,Transit stations,24.259,-0.836,0.382,3.188,-0.599,4.068,2.001,17.785,0.185,-0.622,0.382,-3.308,2.121,-2.04,2.894,-4.51,-1.023,-11.846,-13.562,-10.917,-22.247,-15.233,-20.228,-31.352,-38.105,-41.809,-41.275,-48.516,-51.165,-55.544,-66.301,-69.977,-72.185,-72.605,-78.322,-78.68,-74.936,-73.532,-77.193,-76.441,-74.357,-75.543,-76.738
GB,Milton Keynes,Workplace,-0.672,0.39,1.042,0.752,-0.21,-0.375,1.642,1.158,1.294,1.263,1.048,0.233,0.016,2.128,0.548,-0.364,-0.504,-0.507,-1.539,-4.516,-1.766,-5.246,-7.977,-16.329,-26.42,-30.624,-32.258,-24.399,-27.508,-48.077,-59.754,-65.363,-67.828,-67.189,-54.821,-54.954,-70.389,-70.573,-70.768,-71.224,-69.924,-54.334,-52.514
GB,Monmouthshire,Grocery & pharmacy,-0.739,4.588,6.571,1.616,1.906,-1.527,1.382,5.561,5.463,6.571,1.302,6.938,2.411,1.115,-1.527,0.367,0.359,1.929,5.932,5.102,6.983,6.349,17.33,16.823,9.769,10.887,1.098,-1.019,-18.855,-16.517,-36.607,-37.579,-42.068,-43.992,-49.831,-56.265,-42.638,-43.131,-42.91,-41.758,-43.007,-47.164,-49.57
GB,Monmouthshire,Parks,-8.736,-5.985,8.019,9.823,13.481,-26.657,-26.734,1.267,12.02,16.021,-7.829,3.864,11.686,0.017,-1.234,-3.984,-3.984,9.823,3.864,15.02,4.669,-18.738,26.023,-7.985,-17.635,-17.296,1.683,11.648,13.77,-3.984,-23.989,-15.673,-23.066,-41.66,-66.279,-61.249,-31.991,-27.99,-35.287,-26.913,-36.66,-51.159,-53.747
GB,Monmouthshire,Residential,NA,1.814,-0.173,0.171,-0.513,1.157,NA,NA,0.089,-0.391,1.272,0.066,-0.508,NA,NA,0.628,0.417,0.766,1.84,1.553,NA,NA,3.574,6.853,10.784,12.511,12.194,NA,NA,16.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,Monmouthshire,Retail & recreation,6.72,4.009,4.688,6.182,7.629,0.301,3.109,14.441,13.004,11.644,4.569,6.417,16.015,8.569,16.547,10.846,4.688,8.441,7.326,11.276,4.42,2.157,10.486,-9.222,-18.663,-20.256,-22.897,-45.375,-48.732,-36.289,-65.528,-68.998,-71.179,-75.279,-84.468,-85.145,-71.909,-71.49,-72.225,-75.725,-75.279,-81.629,-81.021
GB,Monmouthshire,Transit stations,6.448,7.764,3.7,5.604,1.783,0.915,-1.268,-0.003,2.91,3.7,1.867,2.675,3.667,2.529,-0.003,10.675,1.849,5.604,11.603,18.343,15.185,12.899,10.675,-8.335,-17.757,-22.32,-18.348,-8.862,-12.903,-27.183,-50.92,-50.461,-57.136,-55.039,-56.955,-58.057,-55.333,-56.474,-55.134,-56.243,-55.956,-59.486,-54.832
GB,Monmouthshire,Workplace,-2.485,-2.992,-0.308,0.275,0.277,-1.589,-0.017,4.921,0.578,2.315,-2.057,1.742,0.298,-0.893,-0.017,-0.909,-0.6,-2.057,-1.482,-2.846,0.86,-3.72,-8.349,-14.008,-21.587,-27.285,-28.628,-25.451,-24.704,-46.14,-58.608,-64.146,-65.108,-66.358,-53.517,-46.923,-68.16,-67.644,-68.519,-68.04,-67.929,-55.271,-53.094
GB,Moray,Grocery & pharmacy,-0.672,-2.625,4.74,0.025,0.673,3.688,5.409,6.299,2.343,5.75,8.305,7.794,4.533,5.041,4.207,4.331,6.761,6.649,10.707,9.323,11.237,10.132,18.242,21.242,19.566,21.066,9.323,8.582,-7.294,-8.587,-24.897,-28.707,-28.057,-30.687,-38.628,-45.282,-32.765,-28.265,-33.427,-30.079,-30.405,-38.923,-42.146
GB,Moray,Parks,4.637,-3.981,12.023,7.429,-5.244,-10.152,4.637,23.103,26.027,NA,16.691,19.324,25.45,30.797,29.258,20.025,20.025,5.577,5.285,16.974,29.258,-1.519,12.023,16.024,20.395,24.588,32.232,24.642,24.642,0.02,-11.983,-29.617,-10.509,-15.238,-46.145,-41.529,-29.987,-19.985,-25.912,-40.341,-20.324,-30.757,-35.373
GB,Moray,Residential,NA,1.68,0.702,0.757,1.353,0.199,NA,NA,-0.047,-0.08,-0.451,0.346,-0.445,NA,NA,0.2,-0.458,0.446,1.036,-0.002,NA,NA,1.876,3.523,5.522,6.547,7.327,NA,NA,11.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,Moray,Retail & recreation,0,-9.166,-0.386,0.749,0,6.93,11.329,12.616,5.978,10.041,7.493,7.013,2.41,3.869,4.506,1.992,5.02,2.997,1.476,-0.904,0.829,-2.252,0,-5.793,-12.363,-10.704,-20.487,-38.407,-50.464,-40.249,-73.378,-77.548,-77.879,-79.538,-87.038,-87.86,-78.108,-76.371,-79.421,-80.094,-79.538,-82.894,-85.157
GB,Moray,Transit stations,NA,-4.032,-1.954,-9.292,-7.58,-1.849,NA,NA,-2.031,-1.954,-3.736,-5.692,-3.668,NA,NA,-4.032,-3.878,-1.883,-7.58,-5.487,NA,NA,-8.033,-11.572,-20.406,-20.791,-25.492,-27.945,NA,-40.041,-55.814,-61.157,-54.762,-56.409,-62.837,NA,-58.046,-55.814,-59.305,-64.198,-56.409,-51.207,NA
GB,Moray,Workplace,-1.075,-5.637,-1.564,-4.32,-1.254,-1.323,3.896,2.117,-2.199,-0.632,-1.55,-1.254,-1.979,0.77,1.053,0.614,-0.322,-1.55,0.3,-1.651,-0.011,-5.332,-4.387,-7.466,-14.477,-17.407,-17.064,-19.547,-24.485,-34.082,-51.887,-60.027,-61.828,-65.601,-59.401,-54.28,-67.841,-67.109,-67.721,-67.73,-65.929,-58.62,-54.28
GB,Na h-Eileanan an Iar,Grocery & pharmacy,NA,5.577,5.791,0.021,-1.798,8.087,4.709,NA,9.282,5.791,7.715,3.658,4.86,0.021,NA,5.577,15.409,5.791,14.57,11.314,10.961,NA,25.953,32.721,26.951,27.3,16.154,4.709,NA,-3.684,-24.986,-26.909,-25.441,-30.633,-31.237,NA,-25.912,-36.527,-38.45,-38.171,-37.086,-40.615,NA
GB,Na h-Eileanan an Iar,Parks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,Na h-Eileanan an Iar,Residential,NA,3.694,2.401,-3.537,1.182,-1.213,NA,NA,3.694,8.424,2.344,2.372,-3.623,NA,NA,6.164,4.81,-1.185,-0.009,-6.031,NA,NA,-3.712,-3.623,-9.419,-14.292,-16.873,NA,NA,-34.571,-49.398,-58.823,-57.142,-57.83,-51.428,NA,-58.023,-60.239,-62.351,-59.522,-57.83,-54.285,NA
GB,Na h-Eileanan an Iar,Retail & recreation,NA,NA,NA,NA,2.285,12.793,19.74,NA,NA,NA,NA,2.285,3.699,-6.497,NA,NA,NA,NA,NA,0.062,1.702,NA,NA,NA,NA,-2.16,-9.031,-30.684,NA,NA,-81.777,-68.408,-84.404,-69.046,-77.006,NA,-60.891,-81.777,NA,NA,-87.233,-88.485,NA
GB,Na h-Eileanan an Iar,Transit stations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB,Na h-Eileanan an Iar,Workplace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.817,-52.609,-43.221,-43.568,-41.442,-54.031,NA,-54.031,-49.977,-56.733,-58.95,-56.074,-56.733,NA
GB,Neath Port Talbot Principle Area,Grocery & pharmacy,2.149,2.089,7.016,-0.232,5.562,-0.881,7.199,2.504,6.998,5.202,1.545,7.326,2.053,-0.473,-2.814,1.314,0.022,0.783,6.822,9.727,7.694,4.631,14.231,11.678,14.994,17.903,10.63,10.911,-7.778,-7.987,-26.657,-26.623,-28.94,-27.513,-31.656,-38.27,-30.205,-26.917,-31.698,-29.696,-24.128,-28.934,-34.015
GB,Neath Port Talbot Principle Area,Parks,2.552,-6.986,-9.443,-6.26,NA,-37.293,-39.588,-14.111,NA,22.627,-31.256,21.986,10.157,-14.592,-1.293,NA,-15.103,-12.508,7.988,18.63,-6.26,-6.42,NA,-33.967,-26.569,-4.01,25.409,16.653,34.599,NA,-18.876,-20.32,3.989,-22.041,-58.334,-46.157,-18.612,3.762,-39.067,-24.007,-22.041,-51.044,-37.184
GB,Neath Port Talbot Principle Area,Residential,NA,1.008,0.637,0.125,-0.011,1.855,1.034,NA,-1.007,0.036,0.366,0.193,-0.961,-0.184,NA,0.185,1.102,0.523,1.197,0.874,2.768,NA,1.837,6.386,8.987,9.395,10.278,NA,NA,13.332,19.508,21.706,22.762,23.435,NA,NA,21.608,22.53,24.081,23.953,24.208,NA,NA
GB,Neath Port Talbot Principle Area,Retail & recreation,-4.03,-1.286,0.203,1.949,14.568,-7.72,5.261,1.432,11.212,4.703,0.202,8.744,4.265,4.179,4.044,2.378,-4.101,0.007,9.714,8.681,-1.847,-3.318,10.566,-9.971,-13.388,-6.593,-16.236,-28.273,-36.566,-23.696,-62.213,-64.254,-65.03,-66.701,-72.933,-73.852,-62.483,-64.952,-66.001,-62.701,-66.228,-72.005,-72.189
